match_id,team_id,win,dragon_kills,baron_kills,tower_kills,inhibitor_kills,champion_kills,atakhan_kills,horde_kills,total_gold,total_experience
RU_552028304,100,0,1,1,3,0,47,0,0,72449,88152
RU_552028304,200,1,4,0,8,1,46,0,3,76598,87290
RU_552023542,100,1,3,2,10,2,55,0,0,84682,103903
RU_552023542,200,0,2,0,4,0,40,0,3,72563,86959
RU_552017357,100,1,4,0,10,2,47,0,3,63506,70511
RU_552017357,200,0,0,0,0,0,25,0,0,49042,60084
RU_551421476,100,1,4,1,11,3,31,0,2,64271,73756
RU_551421476,200,0,0,0,6,0,15,0,1,55310,61454
RU_551416899,100,1,1,0,5,0,30,0,3,47438,51860
RU_551416899,200,0,2,0,3,0,10,0,0,38907,43087
RU_551307588,100,0,0,0,2,0,12,0,3,40392,49307
RU_551307588,200,1,3,1,8,1,32,0,0,54778,65002
RU_551305621,100,0,0,0,0,0,3,0,2,24406,29485
RU_551305621,200,1,1,0,3,0,21,0,1,34629,38543
RU_552037459,100,0,2,0,1,0,36,0,3,72523,94768
RU_552037459,200,1,3,1,11,3,31,0,0,71953,88478
ME1_17021186,100,1,1,2,11,1,45,0,2,74564,89731
ME1_17021186,200,0,2,0,4,0,26,0,1,63550,74870
ME1_17014533,100,1,3,1,10,1,39,0,0,72048,90472
ME1_17014533,200,0,1,1,5,0,22,0,3,62975,74847
ME1_17001679,100,1,2,1,9,1,32,0,3,56833,67933
ME1_17001679,200,0,1,0,0,0,7,0,0,36927,47869
ME1_17019054,100,1,3,1,11,3,49,0,3,68764,75881
ME1_17019054,200,0,1,0,4,0,34,0,0,58299,63471
ME1_17016533,100,0,3,1,9,3,53,0,0,82205,97129
ME1_17016533,200,1,2,0,7,1,39,0,3,81525,98230
ME1_17013919,100,0,2,0,3,0,26,0,3,51641,55194
ME1_17013919,200,1,1,1,9,1,40,0,0,62162,72880
ME1_17016019,100,1,1,1,10,2,46,0,1,63664,71390
ME1_17016019,200,0,1,0,0,0,27,0,2,49421,58646
ME1_17010702,100,0,1,2,4,0,39,0,3,80949,107745
ME1_17010702,200,1,5,1,10,1,39,0,0,83184,111722
ME1_17001895,100,1,3,1,9,1,58,0,3,66585,73235
ME1_17001895,200,0,0,0,3,0,30,0,0,57513,63782
ME1_17002417,100,0,1,0,2,0,19,0,0,45992,50459
ME1_17002417,200,1,2,1,9,1,41,0,3,57575,66504
ME1_17002152,100,1,4,1,9,1,43,0,0,73534,83840
ME1_17002152,200,0,1,1,7,0,35,0,3,65847,71577
ME1_17011179,100,1,2,1,8,1,32,0,0,58751,66778
ME1_17011179,200,0,2,0,2,0,13,0,3,44465,52613
ME1_17010212,100,1,1,0,6,0,27,0,0,45060,46945
ME1_17010212,200,0,1,0,0,0,19,0,3,36722,41863
ME1_16993409,100,0,1,0,3,0,29,0,0,72531,88578
ME1_16993409,200,1,3,2,10,3,47,0,3,81510,101150
ME1_16991780,100,1,2,1,10,3,48,0,3,61251,68830
ME1_16991780,200,0,0,0,2,0,19,0,0,49098,55959
ME1_16990716,100,0,2,1,5,0,52,0,3,88205,112659
ME1_16990716,200,1,4,1,11,3,45,0,0,86404,100689
ME1_16990547,100,1,3,3,10,2,54,0,1,89750,111300
ME1_16990547,200,0,3,0,9,3,38,0,2,79765,91060
ME1_16989785,100,0,0,0,0,0,7,0,1,26890,31090
ME1_16989785,200,1,2,0,2,0,24,0,2,34109,37091
ME1_16980025,100,1,3,0,9,1,43,0,0,66079,76022
ME1_16980025,200,0,1,0,2,0,33,0,3,58458,71059
ME1_17020380,100,0,1,0,3,0,29,0,3,57072,67150
ME1_17020380,200,1,3,1,9,2,31,0,0,64391,78577
ME1_16914980,100,1,2,1,9,1,51,0,2,66250,80375
ME1_16914980,200,0,0,0,2,0,15,0,1,48881,58248
ME1_16896829,100,0,1,0,4,0,29,0,3,56376,60339
ME1_16896829,200,1,3,1,7,2,42,0,0,60830,69103
ME1_17022189,100,0,1,0,1,0,20,0,3,46886,54729
ME1_17022189,200,1,2,1,8,1,41,0,0,63149,71174
ME1_17025319,100,1,1,0,10,1,33,0,2,54605,58861
ME1_17025319,200,0,1,0,1,0,12,0,1,39254,43953
ME1_17024558,100,0,0,0,2,0,29,0,2,59957,71486
ME1_17024558,200,1,4,1,9,1,61,0,1,75104,90278
ME1_17004499,100,0,1,0,4,0,31,0,0,63873,73774
ME1_17004499,200,1,3,2,9,1,47,0,3,72722,86493
ME1_16809627,100,0,0,0,1,0,13,0,2,42959,55278
ME1_16809627,200,1,4,1,9,2,38,0,1,60475,71418
ME1_16794094,100,1,2,1,7,1,46,0,3,76717,86165
ME1_16794094,200,0,3,0,7,0,54,0,0,76267,83433
ME1_16793042,100,0,1,0,1,0,15,0,0,38146,45349
ME1_16793042,200,1,1,0,6,0,28,0,3,47249,54463
ME1_17004285,100,1,2,0,10,2,36,0,2,49920,51658
ME1_17004285,200,0,0,0,1,0,12,0,1,34538,40994
ME1_16999318,100,0,1,1,7,1,42,0,3,72774,81519
ME1_16999318,200,1,4,0,9,1,39,0,0,75288,84623
ME1_16997497,100,1,0,1,9,1,37,0,0,65367,74301
ME1_16997497,200,0,4,0,5,0,46,0,3,63451,70011
ME1_16996775,100,0,2,0,3,0,38,0,2,66423,76993
ME1_16996775,200,1,2,1,10,2,57,0,1,73282,85171
ME1_17003034,100,0,0,0,3,0,28,0,3,54507,63429
ME1_17003034,200,1,4,1,10,2,40,0,0,66263,72017
ME1_17000680,100,1,3,1,7,1,35,0,1,52621,61608
ME1_17000680,200,0,0,0,1,0,18,0,2,42281,47449
ME1_16930718,100,0,1,0,1,0,15,0,3,58018,74932
ME1_16930718,200,1,4,2,9,2,32,0,0,71579,87149
ME1_16931544,100,0,1,0,4,0,23,0,1,61150,73004
ME1_16931544,200,1,4,1,8,1,35,0,2,70072,84147
ME1_16931496,100,0,2,1,8,1,39,0,3,71135,83425
ME1_16931496,200,1,3,0,7,1,36,0,0,72141,86449
ME1_16844303,100,0,0,0,2,0,22,0,2,50018,60049
ME1_16844303,200,1,4,1,10,2,35,0,1,62293,74012
ME1_16841082,100,0,2,0,6,1,44,0,1,84314,99130
ME1_16841082,200,1,4,2,11,3,59,0,2,95788,112583
ME1_16839749,100,0,2,1,6,0,30,0,3,73833,85718
ME1_16839749,200,1,4,1,7,1,53,0,0,83001,103943
ME1_16939090,100,0,3,0,6,1,35,0,2,64121,73841
ME1_16939090,200,1,1,1,7,1,40,0,1,65430,78250
ME1_16937440,100,1,4,1,11,2,31,0,3,64531,75148
ME1_16937440,200,0,0,0,3,0,15,0,0,50317,64306
ME1_16931725,100,1,3,1,9,1,43,0,3,67648,77968
ME1_16931725,200,0,2,0,2,0,32,0,0,58274,65110
ME1_16959862,100,0,2,0,10,2,50,0,3,68405,75813
ME1_16959862,200,1,3,1,7,1,34,0,0,71836,83691
ME1_17007982,100,0,2,0,1,0,23,0,0,55070,66354
ME1_17007982,200,1,2,1,11,3,38,0,3,61588,69693
ME1_17010608,100,1,0,1,8,1,47,0,3,65258,79731
ME1_17010608,200,0,3,0,4,0,23,0,0,54062,59789
